id,original_question,rank,predicted_id,score
e8414789dbe64525d8927dc2ff636d000a1f12af8d03b3a8,"Which film has the director born earlier, Dos Basuras or Day Of The Painter?",3,b058a6541fba988d17aa0172344f2b537993008bedd729d5,0.0016017511
4015ec843357a57ba15b7c35c8009145d500a305dbd67416,"Who was born first, Lương Hoàng Nam or Ross Mcmillan?",1,4015ec843357a57ba15b7c35c8009145d500a305dbd67416,0.99961424
4015ec843357a57ba15b7c35c8009145d500a305dbd67416,"Who was born first, Lương Hoàng Nam or Ross Mcmillan?",2,8e33b783534c90d43c07617f4106a5056cb93ba21758b91c,0.004433721
4015ec843357a57ba15b7c35c8009145d500a305dbd67416,"Who was born first, Lương Hoàng Nam or Ross Mcmillan?",3,24144554a83a55c968553f1def746d606e45881afe44feff,0.00037212312
512800a34732b97170358b8e1372c0f708126ae08372c441,"Which country Eric Longlegs, Lord Of Langeland's father is from?",1,f47a70ebc3471bb3fc81f93c8c812af1fb71048a720c3a47,0.016335016
512800a34732b97170358b8e1372c0f708126ae08372c441,"Which country Eric Longlegs, Lord Of Langeland's father is from?",2,8b06481342514795c94dba8c3908439d584f6e4cdd87c2cd,5.3610565e-05
512800a34732b97170358b8e1372c0f708126ae08372c441,"Which country Eric Longlegs, Lord Of Langeland's father is from?",3,79e5312122eb8a7811f0ac120e76d2ff7576287cab7c6a63,3.3692726e-05
a7fc0716a3d94af7381c25a4e1c0eb2e697631de06c9ebb2,What is the place of birth of the director of film Northville Cemetery Massacre?,1,4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,0.004073798
a7fc0716a3d94af7381c25a4e1c0eb2e697631de06c9ebb2,What is the place of birth of the director of film Northville Cemetery Massacre?,2,df74c88567561261707555fa8504bf93678834b5fce5f943,0.00023742807
a7fc0716a3d94af7381c25a4e1c0eb2e697631de06c9ebb2,What is the place of birth of the director of film Northville Cemetery Massacre?,3,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.0001091228
b9995c8b89dd0bc26c2f2b4a77c7604ca4b60339b79a7744,Which country the director of film Secrets Of A Door-To-Door Salesman is from?,1,b9995c8b89dd0bc26c2f2b4a77c7604ca4b60339b79a7744,0.99913186
b9995c8b89dd0bc26c2f2b4a77c7604ca4b60339b79a7744,Which country the director of film Secrets Of A Door-To-Door Salesman is from?,2,59d531329c51fbdcdfc3e9af4565136b072a2af1d3b68ea2,0.019332593
b9995c8b89dd0bc26c2f2b4a77c7604ca4b60339b79a7744,Which country the director of film Secrets Of A Door-To-Door Salesman is from?,3,d1cd11866ff12ea793c26c2d19db1259fcaa9cc2c7ebc1dc,0.0054181768
5e46e20a637625300d8e198a1d11435e9c83592bb527321a,Where did the director of film The Little Door Into The World die?,1,5e46e20a637625300d8e198a1d11435e9c83592bb527321a,0.9989209
5e46e20a637625300d8e198a1d11435e9c83592bb527321a,Where did the director of film The Little Door Into The World die?,2,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.11735319
5e46e20a637625300d8e198a1d11435e9c83592bb527321a,Where did the director of film The Little Door Into The World die?,3,d214078fd2eaaa345d77f1f06bbb7765253b476fec74d965,0.0024630527
4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,Where was the place of death of the director of film The Divine Nymph?,1,4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,0.99877065
4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,Where was the place of death of the director of film The Divine Nymph?,2,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.0060001817
4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,Where was the place of death of the director of film The Divine Nymph?,3,d8a4ba25a31cde41c5ce4581f3c4cbd827cc6fc61b31ffe1,0.0015681187
6ed335d2f7555854fe36dce42f97d56693aba9a53fe82406,"Which film was released earlier, Battle For Brooklyn or Crime In The Streets?",1,6ed335d2f7555854fe36dce42f97d56693aba9a53fe82406,0.99969196
6ed335d2f7555854fe36dce42f97d56693aba9a53fe82406,"Which film was released earlier, Battle For Brooklyn or Crime In The Streets?",2,b058a6541fba988d17aa0172344f2b537993008bedd729d5,0.7094187
6ed335d2f7555854fe36dce42f97d56693aba9a53fe82406,"Which film was released earlier, Battle For Brooklyn or Crime In The Streets?",3,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.0707624
10f214e9e44886b887a7fe742c949ab4d18d851df9ee68d2,Where did Agnes Of Meissen's mother die?,1,10f214e9e44886b887a7fe742c949ab4d18d851df9ee68d2,0.99890065
10f214e9e44886b887a7fe742c949ab4d18d851df9ee68d2,Where did Agnes Of Meissen's mother die?,2,8af6d8a5fbee80d8de94359d33a5894a0c5169c9a33c7509,2.4246026e-05
10f214e9e44886b887a7fe742c949ab4d18d851df9ee68d2,Where did Agnes Of Meissen's mother die?,3,9354c44bd9db99cfb2b8f803def7504f1a8bf16e182b5514,1.9082128e-05
08329413599479c4da9c37f070361d36e0a440aa56deda69,Which award the director of film Mithunam (2012 Film) received?,1,6e020fda91702d5ab63283c032fc436f3a6b7fd6c568aba7,0.0010360122
08329413599479c4da9c37f070361d36e0a440aa56deda69,Which award the director of film Mithunam (2012 Film) received?,2,a404b5f1c4663d5e1aca2ddf6e5cc0f2b00a45c53c9181c9,0.0006256683
08329413599479c4da9c37f070361d36e0a440aa56deda69,Which award the director of film Mithunam (2012 Film) received?,3,e2f6373f7d78bc79306ca8454e38329e511a920f224a26f4,0.00059676584
4a4a07a6b382ffd4b59514dc2c3f2263cd97e0a17ef08897,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,1,4a4a07a6b382ffd4b59514dc2c3f2263cd97e0a17ef08897,0.9999181
4a4a07a6b382ffd4b59514dc2c3f2263cd97e0a17ef08897,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,2,fe435be4a12cc594fc8802bfcf90f347b021af5ad41e8bff,0.0004676788
4a4a07a6b382ffd4b59514dc2c3f2263cd97e0a17ef08897,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,3,0f356f26b81fba8d85f6f24e82f2d11dfdd8ee32bc7025bd,3.170166e-05
4eb5e12b259e10e05b72f9afe6c05e40bf42a1911896e417,"Are both museums, Halifax Historical Museum and William P. Didusch Center For Urologic History, located in the same country?",1,4eb5e12b259e10e05b72f9afe6c05e40bf42a1911896e417,0.9998123
4eb5e12b259e10e05b72f9afe6c05e40bf42a1911896e417,"Are both museums, Halifax Historical Museum and William P. Didusch Center For Urologic History, located in the same country?",2,0c7274b5100ebeee9e7c1437949590cf5722c3f00b454f92,5.966948e-05
4eb5e12b259e10e05b72f9afe6c05e40bf42a1911896e417,"Are both museums, Halifax Historical Museum and William P. Didusch Center For Urologic History, located in the same country?",3,4b75cc29103067312be5cecb01b75f9a573d51a384f3fc99,3.5969017e-05
d0719e52ba728ca7ce774af5f3800a9096561ed96e75594e,Are Kakwa River and Bighead River located in the same country?,1,d0719e52ba728ca7ce774af5f3800a9096561ed96e75594e,0.9998747
d0719e52ba728ca7ce774af5f3800a9096561ed96e75594e,Are Kakwa River and Bighead River located in the same country?,2,7a35cea15d31d9e58aa0be79ce68499e365ba3a55c7456e5,0.008645356
d0719e52ba728ca7ce774af5f3800a9096561ed96e75594e,Are Kakwa River and Bighead River located in the same country?,3,336f4ca1a6c9a0eb88b4620d111a2f99412fafde0ccda30f,0.000840931
853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,"When is Henry Ii, Margrave Of The Nordmark's father's birthday?",1,853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,0.9989209
853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,"When is Henry Ii, Margrave Of The Nordmark's father's birthday?",2,40877325ac5773a0259a6e7a86ab477a4654a4cf8f94c149,8.5569955e-05
853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,"When is Henry Ii, Margrave Of The Nordmark's father's birthday?",3,8c17c1259ed0c31bff3ee48ef8a6c4c54469c7769ffbc1c1,3.543662e-05
41787a3d84bc8bec3d0d10839881ec35adfb4142d49b5482,When is the director of film Les Tuche 2 's birthday?,1,41787a3d84bc8bec3d0d10839881ec35adfb4142d49b5482,0.99821484
41787a3d84bc8bec3d0d10839881ec35adfb4142d49b5482,When is the director of film Les Tuche 2 's birthday?,2,78877dc3800b31f7831cf2f941219ee29493e35b53b059a1,0.0006883958
41787a3d84bc8bec3d0d10839881ec35adfb4142d49b5482,When is the director of film Les Tuche 2 's birthday?,3,6a1b88bdf6b4452fbdbbc79f52f47b1ef42fa1c058e9d236,0.00058660685
37eb33998e8bd7ffe40969ac3161ad695983fcf651dac639,Do Thomas Wykes (Chronicler) and Robert Simpson (Meteorologist) have the same nationality?,1,37eb33998e8bd7ffe40969ac3161ad695983fcf651dac639,0.9999169
37eb33998e8bd7ffe40969ac3161ad695983fcf651dac639,Do Thomas Wykes (Chronicler) and Robert Simpson (Meteorologist) have the same nationality?,2,3ff90e4a03bbab1ee558b8f8c49f99ede2a353921d9a63ad,0.033430494
37eb33998e8bd7ffe40969ac3161ad695983fcf651dac639,Do Thomas Wykes (Chronicler) and Robert Simpson (Meteorologist) have the same nationality?,3,ffb74b527f19f9e8c0fdc8a392174309f50696c95cbd7c97,0.00011969283
4eeccc001e35bae71774c67f0e0041ba5da92bfed98ae62f,"Who is younger, Vrindavan Lal Verma or Kerem İnan?",1,4eeccc001e35bae71774c67f0e0041ba5da92bfed98ae62f,0.9990439
4eeccc001e35bae71774c67f0e0041ba5da92bfed98ae62f,"Who is younger, Vrindavan Lal Verma or Kerem İnan?",2,0292c4357991b8aba2eb4fc1f5cc48af3ce3724b33287e34,0.00014361205
4eeccc001e35bae71774c67f0e0041ba5da92bfed98ae62f,"Who is younger, Vrindavan Lal Verma or Kerem İnan?",3,8af6d8a5fbee80d8de94359d33a5894a0c5169c9a33c7509,1.5653291e-05
444af702474de881b7b810a1aa62ff8de378e213c31300fe,When was John Scott (Died 1533)'s father born?,1,0b8977d31c66e37a03d592bb1a798d21c257493fc55cda10,0.00014023065
444af702474de881b7b810a1aa62ff8de378e213c31300fe,When was John Scott (Died 1533)'s father born?,2,4ad3d43b4e53817be115414af1638d04328f437bb748ebf1,7.4395364e-05
444af702474de881b7b810a1aa62ff8de378e213c31300fe,When was John Scott (Died 1533)'s father born?,3,e367499fba5b229051bc79021a1ad30bbd066b1f89c277f6,5.5346452e-05
72b0975d7878f72d5b0142cf8e1551a8b8f124eaaa99a715,"Which film has the director who was born first, Our Crazy Aunts or Dearest (2014 Film)?",1,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.031513415
72b0975d7878f72d5b0142cf8e1551a8b8f124eaaa99a715,"Which film has the director who was born first, Our Crazy Aunts or Dearest (2014 Film)?",2,dde2c006bfa530403e8c9bafc6497d0e65aad8cf1b6813ee,0.0065743565
72b0975d7878f72d5b0142cf8e1551a8b8f124eaaa99a715,"Which film has the director who was born first, Our Crazy Aunts or Dearest (2014 Film)?",3,df74c88567561261707555fa8504bf93678834b5fce5f943,0.0047938814
e04fb667c00a2c99ad1a1a102b81865d021708de9a64e58e,What nationality is the director of film The Tower Of Lies?,1,e04fb667c00a2c99ad1a1a102b81865d021708de9a64e58e,0.9988846
e04fb667c00a2c99ad1a1a102b81865d021708de9a64e58e,What nationality is the director of film The Tower Of Lies?,2,feac1266126ef65a017535d551c19f741c29144a057bac71,0.01018375
e04fb667c00a2c99ad1a1a102b81865d021708de9a64e58e,What nationality is the director of film The Tower Of Lies?,3,59d531329c51fbdcdfc3e9af4565136b072a2af1d3b68ea2,0.01004863
d7159102f8034cb0ad4834df59b0734f052a63c3a1d0f0bb,"Which film has the director who was born first, Who'S Your Brother? or The Last Outpost (1951 Film)?",1,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.044569537
d7159102f8034cb0ad4834df59b0734f052a63c3a1d0f0bb,"Which film has the director who was born first, Who'S Your Brother? or The Last Outpost (1951 Film)?",2,df74c88567561261707555fa8504bf93678834b5fce5f943,0.005119992
d7159102f8034cb0ad4834df59b0734f052a63c3a1d0f0bb,"Which film has the director who was born first, Who'S Your Brother? or The Last Outpost (1951 Film)?",3,dde2c006bfa530403e8c9bafc6497d0e65aad8cf1b6813ee,0.003414286
51abb90e2dff9602a1fc42256819bf66b0c6b4746a872307,Where was the place of death of Halldóra Eldjárn's husband?,1,bf38d1ee9dcb2c26f2a55cde167dae2eeb4047687079a45a,0.03927399
51abb90e2dff9602a1fc42256819bf66b0c6b4746a872307,Where was the place of death of Halldóra Eldjárn's husband?,2,9b357d3b583cd0dd72575f76173c48b9f8704ce7af37cac3,7.9161066e-05
51abb90e2dff9602a1fc42256819bf66b0c6b4746a872307,Where was the place of death of Halldóra Eldjárn's husband?,3,10f214e9e44886b887a7fe742c949ab4d18d851df9ee68d2,2.8393248e-05
be2f02ca083a2f21854d8f24984ac450cf11215000ec1910,What is the date of death of Parimala Nagappa's husband?,1,580cf59074e3c57611569b2ea0f0916626954abb02804e6b,0.00037940353
be2f02ca083a2f21854d8f24984ac450cf11215000ec1910,What is the date of death of Parimala Nagappa's husband?,2,2f09ba9e44f712209fb73586e9f4fcc3b4080409689fe4b0,2.828679e-05
be2f02ca083a2f21854d8f24984ac450cf11215000ec1910,What is the date of death of Parimala Nagappa's husband?,3,9b357d3b583cd0dd72575f76173c48b9f8704ce7af37cac3,2.7179807e-05
c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,Was Shahanuddin Choudhury or Domenico Distilo born first?,1,c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,0.99983394
c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,Was Shahanuddin Choudhury or Domenico Distilo born first?,2,8e33b783534c90d43c07617f4106a5056cb93ba21758b91c,0.00777753
c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,Was Shahanuddin Choudhury or Domenico Distilo born first?,3,24144554a83a55c968553f1def746d606e45881afe44feff,0.0011284531
eb67e4946d8c54784c30aa61dc756d82e2ed9030765f3ca5,"What is the date of death of William Jolliffe, 4Th Baron Hylton's father?",1,f47a70ebc3471bb3fc81f93c8c812af1fb71048a720c3a47,2.6807451e-05
eb67e4946d8c54784c30aa61dc756d82e2ed9030765f3ca5,"What is the date of death of William Jolliffe, 4Th Baron Hylton's father?",2,580cf59074e3c57611569b2ea0f0916626954abb02804e6b,1.9490446e-05
eb67e4946d8c54784c30aa61dc756d82e2ed9030765f3ca5,"What is the date of death of William Jolliffe, 4Th Baron Hylton's father?",3,4b75cc29103067312be5cecb01b75f9a573d51a384f3fc99,1.7757422e-05
b6fdd8f9d56c029b83580e36d6b3642dbb387a9d60da03df,Who is the father of the director of film Sources Of Life?,1,b6fdd8f9d56c029b83580e36d6b3642dbb387a9d60da03df,0.9988838
b6fdd8f9d56c029b83580e36d6b3642dbb387a9d60da03df,Who is the father of the director of film Sources Of Life?,2,df74c88567561261707555fa8504bf93678834b5fce5f943,0.86882234
b6fdd8f9d56c029b83580e36d6b3642dbb387a9d60da03df,Who is the father of the director of film Sources Of Life?,3,feac1266126ef65a017535d551c19f741c29144a057bac71,0.0015629259
8e5c5292e42825f60d52f62ffc53006513725eb27a831c48,Are both The Bloom Of Yesterday and Fireworks (1954 Film) from the same country?,1,8e5c5292e42825f60d52f62ffc53006513725eb27a831c48,0.9998368
8e5c5292e42825f60d52f62ffc53006513725eb27a831c48,Are both The Bloom Of Yesterday and Fireworks (1954 Film) from the same country?,2,d1cd11866ff12ea793c26c2d19db1259fcaa9cc2c7ebc1dc,9.900884e-05
8e5c5292e42825f60d52f62ffc53006513725eb27a831c48,Are both The Bloom Of Yesterday and Fireworks (1954 Film) from the same country?,3,f2ed3f27a7f66e531b09f0eb6e57275ed822f1e5376e3530,3.462907e-05
180297f3e27b4439fddc8a088a52f37a1bae1605d57602f2,"Which film whose director is younger, Mr. Fix-It or People Not As Bad As They Seem?",1,feac1266126ef65a017535d551c19f741c29144a057bac71,0.013852907
180297f3e27b4439fddc8a088a52f37a1bae1605d57602f2,"Which film whose director is younger, Mr. Fix-It or People Not As Bad As They Seem?",2,8d5000c1cbd7582bdf96735f824c713974eb9c63797a2e48,0.009350539
180297f3e27b4439fddc8a088a52f37a1bae1605d57602f2,"Which film whose director is younger, Mr. Fix-It or People Not As Bad As They Seem?",3,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.007866217
214b402d003800d93cac0719cd79368392a320201cef08c9,What is the place of birth of the director of film Sweet Substitute (Film)?,1,4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,0.006735432
214b402d003800d93cac0719cd79368392a320201cef08c9,What is the place of birth of the director of film Sweet Substitute (Film)?,2,df74c88567561261707555fa8504bf93678834b5fce5f943,0.0020165106
214b402d003800d93cac0719cd79368392a320201cef08c9,What is the place of birth of the director of film Sweet Substitute (Film)?,3,78877dc3800b31f7831cf2f941219ee29493e35b53b059a1,0.0005073489
0d5f36c56955cf6fd4509bacb40473a5f5a3e01e8638e0a9,"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",1,0d5f36c56955cf6fd4509bacb40473a5f5a3e01e8638e0a9,0.9993511
0d5f36c56955cf6fd4509bacb40473a5f5a3e01e8638e0a9,"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",2,d9a612aad6d6d6f504633151e88dd819e36ed39303c0658b,0.1534918
0d5f36c56955cf6fd4509bacb40473a5f5a3e01e8638e0a9,"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",3,b058a6541fba988d17aa0172344f2b537993008bedd729d5,0.093138784
67153c83335bef7039781a9416b3497c9dcf884dcd7bda0b,"Which film has the director born first, Stella'S Oorlog or Don Juan In A Girls' School?",1,67153c83335bef7039781a9416b3497c9dcf884dcd7bda0b,0.9995648
67153c83335bef7039781a9416b3497c9dcf884dcd7bda0b,"Which film has the director born first, Stella'S Oorlog or Don Juan In A Girls' School?",2,dd3a33f7a133c0cf642f5c916366314d4a4833334e35e724,0.33016092
67153c83335bef7039781a9416b3497c9dcf884dcd7bda0b,"Which film has the director born first, Stella'S Oorlog or Don Juan In A Girls' School?",3,e2f6373f7d78bc79306ca8454e38329e511a920f224a26f4,0.0032346854
40877325ac5773a0259a6e7a86ab477a4654a4cf8f94c149,"What is the date of birth of Magnus I, Duke Of Mecklenburg's mother?",1,40877325ac5773a0259a6e7a86ab477a4654a4cf8f94c149,0.9982857
40877325ac5773a0259a6e7a86ab477a4654a4cf8f94c149,"What is the date of birth of Magnus I, Duke Of Mecklenburg's mother?",2,9b357d3b583cd0dd72575f76173c48b9f8704ce7af37cac3,0.0033736213
40877325ac5773a0259a6e7a86ab477a4654a4cf8f94c149,"What is the date of birth of Magnus I, Duke Of Mecklenburg's mother?",3,f47a70ebc3471bb3fc81f93c8c812af1fb71048a720c3a47,0.000111640846
62b8538f15d1af02f2e87a24e7ee549034906c5a870cac97,Are both directors of films It'S Never Too Late (1956 Film) and The Slaughter Rule from the same country?,1,62b8538f15d1af02f2e87a24e7ee549034906c5a870cac97,0.99982506
62b8538f15d1af02f2e87a24e7ee549034906c5a870cac97,Are both directors of films It'S Never Too Late (1956 Film) and The Slaughter Rule from the same country?,2,ff147ffa9d6d295cdd0bfe0d0c99ec8dc6c212c3a4d3086a,0.7758836
62b8538f15d1af02f2e87a24e7ee549034906c5a870cac97,Are both directors of films It'S Never Too Late (1956 Film) and The Slaughter Rule from the same country?,3,d1cd11866ff12ea793c26c2d19db1259fcaa9cc2c7ebc1dc,0.0037636613
0df95375e082998e11c14660675ca1d4d28cbf40c094fa47,"Which film has the director died first, Mcguire Of The Mounted or The Man Unconquerable?",1,0df95375e082998e11c14660675ca1d4d28cbf40c094fa47,0.99966025
0df95375e082998e11c14660675ca1d4d28cbf40c094fa47,"Which film has the director died first, Mcguire Of The Mounted or The Man Unconquerable?",2,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.8372052
0df95375e082998e11c14660675ca1d4d28cbf40c094fa47,"Which film has the director died first, Mcguire Of The Mounted or The Man Unconquerable?",3,23c31f6cbc44072212b709b7348b2b6f8a012d997aaa706d,0.5332232
edb60ceb434cc994df4b00ae08a49efb2f66a2ba0df1adf0,"Who is Charles James Irwin Grant, 6Th Baron De Longueuil's paternal grandfather?",1,edb60ceb434cc994df4b00ae08a49efb2f66a2ba0df1adf0,0.9997135
edb60ceb434cc994df4b00ae08a49efb2f66a2ba0df1adf0,"Who is Charles James Irwin Grant, 6Th Baron De Longueuil's paternal grandfather?",2,ca06c3f82b647eb99a1c7b5d69047e9b373e600144bb80ee,0.4334064
edb60ceb434cc994df4b00ae08a49efb2f66a2ba0df1adf0,"Who is Charles James Irwin Grant, 6Th Baron De Longueuil's paternal grandfather?",3,ee5d9f9d86e7e98659e3e81baff53f13807147550593b3bb,6.0789906e-05
9a74e9b9111e3d13efa2b9b43c522354f7d5f3dae6ca5e96,"Which film has the director who is older than the other, Women'S Weapons or She Wants Me? ",1,9a74e9b9111e3d13efa2b9b43c522354f7d5f3dae6ca5e96,0.99897504
9a74e9b9111e3d13efa2b9b43c522354f7d5f3dae6ca5e96,"Which film has the director who is older than the other, Women'S Weapons or She Wants Me? ",2,feac1266126ef65a017535d551c19f741c29144a057bac71,0.10244357
9a74e9b9111e3d13efa2b9b43c522354f7d5f3dae6ca5e96,"Which film has the director who is older than the other, Women'S Weapons or She Wants Me? ",3,8d5000c1cbd7582bdf96735f824c713974eb9c63797a2e48,0.08524153
6967a9e68d49dd2ad975640d7f7f3d658d75a1c46b68c602,"Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",1,6967a9e68d49dd2ad975640d7f7f3d658d75a1c46b68c602,0.9995974
6967a9e68d49dd2ad975640d7f7f3d658d75a1c46b68c602,"Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",2,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.9886036
6967a9e68d49dd2ad975640d7f7f3d658d75a1c46b68c602,"Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",3,dbf1e1aaf4bb930e3520de800091020e5b391556904e0ed9,0.98579293
6ee099c71de8536b8f73518c6ba8d3c96366caa4869aa429,"Which film has the director who died first, The Flesh Is Weak or One Does Not Play With Love?",1,6ee099c71de8536b8f73518c6ba8d3c96366caa4869aa429,0.9991879
6ee099c71de8536b8f73518c6ba8d3c96366caa4869aa429,"Which film has the director who died first, The Flesh Is Weak or One Does Not Play With Love?",2,dd3a33f7a133c0cf642f5c916366314d4a4833334e35e724,0.9695449
6ee099c71de8536b8f73518c6ba8d3c96366caa4869aa429,"Which film has the director who died first, The Flesh Is Weak or One Does Not Play With Love?",3,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.7397548
1acac2b501c918db8649deb5d075095b32a6c6eab6541f69,"Who was born first, Selahattin Seyhun or Nil Tun Maung?",1,1acac2b501c918db8649deb5d075095b32a6c6eab6541f69,0.9994137
1acac2b501c918db8649deb5d075095b32a6c6eab6541f69,"Who was born first, Selahattin Seyhun or Nil Tun Maung?",2,8e33b783534c90d43c07617f4106a5056cb93ba21758b91c,0.0069036745
1acac2b501c918db8649deb5d075095b32a6c6eab6541f69,"Who was born first, Selahattin Seyhun or Nil Tun Maung?",3,24144554a83a55c968553f1def746d606e45881afe44feff,0.0008642335
ec96dad9bf806f1c5597178f476df39ad6603170efabe914,"Which film has the director born earlier, Everyone Else or The Girl From The Chartreuse?",1,ec96dad9bf806f1c5597178f476df39ad6603170efabe914,0.9995409
ec96dad9bf806f1c5597178f476df39ad6603170efabe914,"Which film has the director born earlier, Everyone Else or The Girl From The Chartreuse?",2,569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,0.38498494
ec96dad9bf806f1c5597178f476df39ad6603170efabe914,"Which film has the director born earlier, Everyone Else or The Girl From The Chartreuse?",3,6e020fda91702d5ab63283c032fc436f3a6b7fd6c568aba7,0.04699219
0292c4357991b8aba2eb4fc1f5cc48af3ce3724b33287e34,"Which film whose director is younger, College Lovers or The Dixie Flyer?",1,0292c4357991b8aba2eb4fc1f5cc48af3ce3724b33287e34,0.9994435
0292c4357991b8aba2eb4fc1f5cc48af3ce3724b33287e34,"Which film whose director is younger, College Lovers or The Dixie Flyer?",2,feac1266126ef65a017535d551c19f741c29144a057bac71,0.014097573
0292c4357991b8aba2eb4fc1f5cc48af3ce3724b33287e34,"Which film whose director is younger, College Lovers or The Dixie Flyer?",3,8d5000c1cbd7582bdf96735f824c713974eb9c63797a2e48,0.012067437
6d8a1896713b9716c02241ade5e30c401dea7f0dde5294b8,Are Yadboro River and Pigna Barney River both located in the same country?,1,6d8a1896713b9716c02241ade5e30c401dea7f0dde5294b8,0.9998753
6d8a1896713b9716c02241ade5e30c401dea7f0dde5294b8,Are Yadboro River and Pigna Barney River both located in the same country?,2,7a35cea15d31d9e58aa0be79ce68499e365ba3a55c7456e5,0.008020465
6d8a1896713b9716c02241ade5e30c401dea7f0dde5294b8,Are Yadboro River and Pigna Barney River both located in the same country?,3,4eb5e12b259e10e05b72f9afe6c05e40bf42a1911896e417,0.0029317075
801ba86d35c6efeed83facf9986520e8a6f12e000c1b963a,What is the place of birth of the director of film Martian Child?,1,df74c88567561261707555fa8504bf93678834b5fce5f943,0.0016024201
801ba86d35c6efeed83facf9986520e8a6f12e000c1b963a,What is the place of birth of the director of film Martian Child?,2,4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,0.0009068639
801ba86d35c6efeed83facf9986520e8a6f12e000c1b963a,What is the place of birth of the director of film Martian Child?,3,78877dc3800b31f7831cf2f941219ee29493e35b53b059a1,9.631102e-05
16b98a59e06d1c72b4da73f79e5c99f936e8c2fdbee29a0b,"Which film has the director who was born later, A Cafe In Cairo or War Drums?",1,16b98a59e06d1c72b4da73f79e5c99f936e8c2fdbee29a0b,0.9992298
16b98a59e06d1c72b4da73f79e5c99f936e8c2fdbee29a0b,"Which film has the director who was born later, A Cafe In Cairo or War Drums?",2,04a89b092e375c921d967a3cb6cb77c6caf28ff1ec3a0dbf,0.8964368
16b98a59e06d1c72b4da73f79e5c99f936e8c2fdbee29a0b,"Which film has the director who was born later, A Cafe In Cairo or War Drums?",3,883b4b8a680112178587dfb9511033c219999312a8e283e8,0.004195977
f479830ec67206a7edd48ae2ac6f8fc1f639da89caf1a0d2,"Who was born earlier, Helen Clifton or Steve Barancik?",1,04a89b092e375c921d967a3cb6cb77c6caf28ff1ec3a0dbf,0.09864009
f479830ec67206a7edd48ae2ac6f8fc1f639da89caf1a0d2,"Who was born earlier, Helen Clifton or Steve Barancik?",2,8e33b783534c90d43c07617f4106a5056cb93ba21758b91c,7.4438234e-05
f479830ec67206a7edd48ae2ac6f8fc1f639da89caf1a0d2,"Who was born earlier, Helen Clifton or Steve Barancik?",3,2820f5f6db2a73a11f6269437ced07bf92dd3636cfda02ee,2.2436978e-05
ef3661117fc4fcb6bdf3ca0d2fff3c750290a808b18e9403,Where did the director of film Cloudy Sunday study?,1,ef3661117fc4fcb6bdf3ca0d2fff3c750290a808b18e9403,0.9982357
ef3661117fc4fcb6bdf3ca0d2fff3c750290a808b18e9403,Where did the director of film Cloudy Sunday study?,2,8e55a3cb4c213a132ff3bfef7a6df6290427488e9b732883,0.0011912816
ef3661117fc4fcb6bdf3ca0d2fff3c750290a808b18e9403,Where did the director of film Cloudy Sunday study?,3,883b4b8a680112178587dfb9511033c219999312a8e283e8,0.0001453321
313350f4cf6f6589899303d892f49d9f83a79df302126841,"Which film was released more recently, Hotel Reserve or Return To The Hiding Place?",1,313350f4cf6f6589899303d892f49d9f83a79df302126841,0.9996722
